shop_id,user_id,order_amount,total_items,payment_method,created_at
19,950,489,3,credit_card,3/26/17 9:26
92,960,270,3,debit,3/21/17 3:44
59,916,534,3,cash,3/20/17 16:55
42,770,352,1,credit_card,3/17/17 8:11
71,772,328,2,debit,3/21/17 20:09
75,952,384,3,debit,3/6/17 14:14
75,910,128,1,cash,3/2/17 21:37
32,875,404,4,debit,3/3/17 5:27
51,862,187,1,cash,3/13/17 22:50
40,886,161,1,cash,3/2/17 13:08
17,984,352,2,debit,3/6/17 15:24
84,990,459,3,cash,3/15/17 8:10
82,932,177,1,credit_card,3/1/17 10:18
4,883,256,2,cash,3/18/17 5:18
46,916,166,1,debit,3/26/17 19:16
29,838,489,3,debit,3/2/17 10:57
77,728,624,4,debit,3/29/17 22:24
55,926,513,3,debit,3/28/17 14:19
9,782,236,2,debit,3/2/17 22:56
35,994,328,2,debit,3/10/17 17:53
33,866,865,5,cash,3/14/17 5:05
13,881,320,2,credit_card,3/18/17 15:51
87,801,745,5,credit_card,3/12/17 4:35
28,974,492,3,debit,3/16/17 4:15
84,957,306,2,debit,3/14/17 23:25
45,736,284,2,debit,3/7/17 4:56
20,785,381,3,cash,3/24/17 4:46
63,754,272,2,cash,3/6/17 18:39
27,940,169,1,cash,3/6/17 16:23
66,872,161,1,credit_card,3/17/17 21:52
18,911,156,1,cash,3/20/17 3:40
28,801,328,2,credit_card,3/5/17 16:07
71,800,492,3,debit,3/14/17 11:54
44,823,432,3,debit,3/29/17 6:25
41,854,118,1,credit_card,3/28/17 9:43
70,866,173,1,credit_card,3/17/17 23:15
46,879,830,5,debit,3/14/17 17:11
65,952,308,2,credit_card,3/23/17 10:39
85,919,344,2,credit_card,3/28/17 12:24
6,811,561,3,credit_card,3/3/17 18:30
37,770,142,1,credit_card,3/16/17 11:20
84,871,459,3,credit_card,3/7/17 6:56
73,954,165,1,debit,3/9/17 23:27
14,801,348,3,credit_card,3/16/17 4:20
16,910,468,3,cash,3/22/17 2:20
10,848,444,3,credit_card,3/7/17 12:43
79,849,181,1,credit_card,3/7/17 16:20
37,956,142,1,debit,3/4/17 19:47
56,922,234,2,debit,3/9/17 14:10
71,814,164,1,debit,3/29/17 15:48
8,857,132,1,debit,3/1/17 12:33
80,843,580,4,credit_card,3/11/17 12:28
22,973,292,2,credit_card,3/2/17 22:36
18,810,156,1,debit,3/7/17 22:56
66,960,161,1,cash,3/20/17 1:40
46,997,166,1,credit_card,3/2/17 4:00
99,734,585,3,debit,3/14/17 12:30
11,901,552,3,credit_card,3/13/17 22:41
94,996,134,1,cash,3/4/17 17:07
97,791,324,2,debit,3/26/17 3:49
93,826,114,1,debit,3/10/17 0:01
29,725,326,2,credit_card,3/29/17 20:47
46,975,664,4,debit,3/23/17 5:16
39,892,134,1,cash,3/12/17 15:31
68,944,136,1,credit_card,3/25/17 14:19
51,831,374,2,cash,3/4/17 13:04
79,860,362,2,cash,3/7/17 7:47
52,903,146,1,debit,3/17/17 16:05
85,779,344,2,debit,3/6/17 3:36
62,703,640,4,cash,3/9/17 8:46
30,738,153,1,cash,3/29/17 6:15
81,768,531,3,cash,3/20/17 10:45
80,990,435,3,debit,3/7/17 7:23
11,854,368,2,credit_card,3/27/17 18:04
67,785,262,2,cash,3/29/17 20:57
77,998,312,2,cash,3/28/17 9:56
13,922,320,2,debit,3/8/17 9:12
42,934,704,2,cash,3/26/17 9:21
30,705,459,3,cash,3/28/17 0:10
93,847,342,3,cash,3/9/17 18:45
64,832,133,1,debit,3/4/17 10:40
54,865,133,1,credit_card,3/24/17 9:13
26,961,176,1,cash,3/1/17 15:21
22,990,292,2,cash,3/5/17 23:50
60,772,177,1,debit,3/19/17 0:04
87,878,298,2,cash,3/4/17 14:14
25,870,130,1,debit,3/22/17 12:58
13,984,480,3,cash,3/5/17 3:45
5,953,568,4,cash,3/22/17 20:45
97,784,324,2,credit_card,3/22/17 8:08
57,892,147,1,debit,3/8/17 15:29
31,933,258,2,credit_card,3/3/17 18:11
42,739,352,1,debit,3/1/17 12:42
86,863,130,1,cash,3/21/17 15:13
31,821,258,2,debit,3/23/17 13:00
63,738,272,2,cash,3/2/17 6:47
83,921,516,4,cash,3/22/17 3:30
24,765,140,1,cash,3/2/17 4:06
80,910,435,3,debit,3/5/17 6:44
37,706,142,1,cash,3/7/17 7:06
50,790,193,1,debit,3/18/17 1:31
64,789,133,1,credit_card,3/7/17 10:55
29,996,163,1,credit_card,3/21/17 11:31
33,931,519,3,credit_card,3/5/17 17:20
1,951,158,1,credit_card,3/4/17 20:02
17,721,352,2,debit,3/11/17 19:48
88,798,880,5,cash,3/18/17 4:24
3,845,296,2,credit_card,3/16/17 8:40
55,773,342,2,debit,3/1/17 7:49
4,994,384,3,debit,3/23/17 2:10
11,765,368,2,credit_card,3/16/17 11:03
69,868,393,3,debit,3/7/17 19:20
74,907,153,1,cash,3/22/17 11:23
11,756,920,5,credit_card,3/4/17 10:51
21,979,284,2,debit,3/20/17 18:37
51,778,374,2,debit,3/17/17 17:44
26,774,352,2,credit_card,3/26/17 5:44
84,721,765,5,credit_card,3/13/17 2:18
56,892,234,2,debit,3/22/17 1:35
91,923,160,1,cash,3/9/17 3:43
84,829,153,1,cash,3/30/17 14:28
35,813,164,1,debit,3/28/17 9:20
97,734,324,2,cash,3/11/17 17:13
84,808,306,2,cash,3/22/17 10:13
64,961,399,3,cash,3/27/17 11:50
84,954,459,3,credit_card,3/30/17 16:00
99,814,390,2,debit,3/19/17 7:11
42,951,352,1,debit,3/19/17 11:49
53,733,112,1,cash,3/29/17 5:54
21,868,284,2,cash,3/25/17 21:42
35,706,164,1,credit_card,3/1/17 8:34
74,885,153,1,cash,3/24/17 9:35
30,958,153,1,credit_card,3/9/17 9:53
29,868,326,2,cash,3/23/17 4:18
100,778,222,2,cash,3/24/17 14:28
46,713,332,2,credit_card,3/18/17 3:35
82,771,177,1,credit_card,3/2/17 0:04
56,705,234,2,debit,3/19/17 7:26
90,920,356,2,credit_card,3/27/17 3:31
61,848,158,1,debit,3/27/17 6:05
48,978,117,1,cash,3/19/17 10:52
43,715,362,2,credit_card,3/24/17 18:08
69,815,131,1,cash,3/18/17 20:36
47,877,145,1,credit_card,3/9/17 12:01
58,835,138,1,credit_card,3/5/17 15:01
59,931,356,2,cash,3/9/17 3:04
93,875,456,4,cash,3/4/17 7:59
67,742,524,4,credit_card,3/13/17 10:11
73,794,330,2,credit_card,3/18/17 23:33
35,961,492,3,cash,3/25/17 9:12
35,906,328,2,cash,3/1/17 19:02
74,986,459,3,cash,3/7/17 14:30
1,900,158,1,debit,3/9/17 8:35
73,760,330,2,cash,3/21/17 1:11
86,914,260,2,credit_card,3/6/17 1:24
60,861,531,3,credit_card,3/13/17 7:05
94,912,268,2,credit_card,3/5/17 2:56
46,979,166,1,credit_card,3/20/17 7:50
72,996,320,2,credit_card,3/29/17 5:48
81,720,354,2,debit,3/17/17 18:39
47,876,290,2,debit,3/15/17 14:03
88,979,176,1,cash,3/20/17 22:59
53,791,448,4,cash,3/11/17 19:41
41,730,236,2,debit,3/24/17 10:06
49,949,129,1,credit_card,3/21/17 10:00
89,940,392,2,cash,3/2/17 4:17
92,986,90,1,debit,3/4/17 6:44
96,885,306,2,debit,3/23/17 0:29
53,970,336,3,debit,3/2/17 9:23
26,983,176,1,debit,3/26/17 0:02
90,763,356,2,credit_card,3/5/17 7:13
37,890,142,1,credit_card,3/29/17 19:46
13,922,160,1,cash,3/16/17 21:10
81,899,531,3,cash,3/3/17 15:49
28,905,492,3,debit,3/3/17 12:44
84,793,153,1,credit_card,3/28/17 13:45
46,956,166,1,cash,3/6/17 14:36
36,954,260,2,debit,3/21/17 21:09
62,818,160,1,cash,3/15/17 3:51
61,985,158,1,cash,3/29/17 15:50
96,746,153,1,cash,3/6/17 15:31
95,937,168,1,cash,3/2/17 21:54
58,718,138,1,debit,3/1/17 0:47
61,811,316,2,debit,3/4/17 12:53
10,999,296,2,cash,3/13/17 4:22
3,795,592,4,cash,3/24/17 1:04
54,898,133,1,credit_card,3/25/17 14:05
27,708,507,3,credit_card,3/18/17 22:49
54,742,133,1,debit,3/27/17 19:19
63,766,544,4,debit,3/14/17 17:28
65,773,154,1,cash,3/25/17 13:19
10,746,296,2,credit_card,3/23/17 2:08
6,827,187,1,credit_card,3/27/17 2:22
99,756,390,2,cash,3/2/17 19:03
62,772,480,3,credit_card,3/3/17 2:34
59,863,534,3,debit,3/22/17 12:33
28,815,328,2,debit,3/4/17 18:59
47,842,145,1,debit,3/12/17 13:43
71,825,328,2,cash,3/3/17 10:38
20,900,127,1,debit,3/9/17 6:01
89,821,392,2,cash,3/12/17 21:59
83,745,774,6,cash,3/27/17 6:59
92,729,180,2,credit_card,3/3/17 17:26
76,845,310,2,cash,3/19/17 16:17
8,853,132,1,cash,3/5/17 22:15
51,700,374,2,cash,3/11/17 0:27
17,891,352,2,debit,3/1/17 16:48
14,875,464,4,cash,3/16/17 17:07
38,842,380,2,credit_card,3/9/17 23:39
71,786,328,2,debit,3/25/17 4:11
61,931,790,5,debit,3/7/17 8:12
87,829,149,1,cash,3/22/17 17:46
93,894,114,1,credit_card,3/6/17 5:07
11,985,184,1,debit,3/7/17 8:22
89,767,784,4,cash,3/5/17 23:52
54,916,266,2,cash,3/30/17 3:38
59,808,356,2,debit,3/29/17 19:32
40,869,161,1,cash,3/2/17 4:38
20,859,127,1,cash,3/29/17 23:36
13,969,320,2,debit,3/22/17 13:49
99,844,390,2,credit_card,3/5/17 2:09
71,785,164,1,credit_card,3/21/17 6:51
26,942,528,3,debit,3/24/17 9:23
19,825,163,1,cash,3/1/17 21:38
21,794,426,3,cash,3/25/17 5:52
60,997,531,3,debit,3/17/17 7:53
45,731,284,2,debit,3/14/17 15:12
42,607,704000,2000,credit_card,3/12/17 4:00
14,875,116,1,cash,3/3/17 12:58
81,886,354,2,credit_card,3/21/17 18:03
22,957,292,2,cash,3/27/17 12:43
41,910,590,5,debit,3/6/17 11:41
53,996,224,2,debit,3/17/17 0:41
60,764,177,1,debit,3/6/17 6:31
36,845,130,1,credit_card,3/19/17 3:34
74,909,153,1,credit_card,3/5/17 1:06
40,823,161,1,credit_card,3/26/17 16:17
23,759,312,2,debit,3/23/17 9:56
52,700,292,2,credit_card,3/25/17 11:27
93,785,114,1,debit,3/30/17 11:02
83,792,129,1,credit_card,3/17/17 14:06
73,847,165,1,debit,3/26/17 21:37
96,790,153,1,cash,3/10/17 0:07
4,766,256,2,debit,3/20/17 23:10
90,802,356,2,cash,3/15/17 21:30
36,901,130,1,debit,3/8/17 6:22
73,923,165,1,debit,3/16/17 12:14
62,932,480,3,cash,3/20/17 10:36
49,851,129,1,debit,3/12/17 15:58
71,840,164,1,cash,3/30/17 17:04
97,731,162,1,cash,3/21/17 11:29
17,896,176,1,credit_card,3/23/17 16:06
90,704,178,1,credit_card,3/11/17 0:03
94,930,402,3,debit,3/29/17 1:07
37,924,568,4,credit_card,3/18/17 0:36
8,839,264,2,credit_card,3/27/17 5:06
92,761,180,2,credit_card,3/16/17 15:33
69,847,524,4,debit,3/18/17 18:52
89,720,196,1,cash,3/1/17 10:44
11,875,184,1,cash,3/26/17 13:27
55,834,342,2,credit_card,3/18/17 23:47
44,789,288,2,debit,3/14/17 6:24
30,892,153,1,cash,3/30/17 0:57
75,870,128,1,credit_card,3/11/17 2:16
60,966,354,2,debit,3/30/17 16:07
81,850,531,3,debit,3/3/17 10:17
40,951,161,1,debit,3/4/17 3:35
1,798,474,3,debit,3/28/17 14:02
15,786,306,2,cash,3/23/17 23:55
29,864,326,2,credit_card,3/26/17 6:48
6,773,374,2,credit_card,3/28/17 1:19
27,895,169,1,debit,3/4/17 2:36
99,958,585,3,cash,3/29/17 6:59
73,992,495,3,cash,3/30/17 17:53
50,705,386,2,credit_card,3/18/17 8:17
47,769,435,3,credit_card,3/23/17 8:13
62,951,160,1,cash,3/29/17 0:26
73,955,330,2,debit,3/16/17 15:09
10,869,296,2,credit_card,3/27/17 22:30
60,987,177,1,debit,3/23/17 2:27
45,992,142,1,credit_card,3/12/17 13:56
51,728,187,1,cash,3/6/17 23:47
64,798,266,2,credit_card,3/4/17 6:27
77,812,312,2,credit_card,3/3/17 9:22
52,996,584,4,cash,3/11/17 12:51
65,767,308,2,cash,3/26/17 11:13
99,864,195,1,cash,3/26/17 23:18
30,975,306,2,cash,3/17/17 11:00
62,952,160,1,debit,3/4/17 3:58
77,976,312,2,cash,3/5/17 7:16
91,741,320,2,cash,3/21/17 8:46
47,971,290,2,debit,3/27/17 19:42
45,933,426,3,debit,3/5/17 11:58
14,871,116,1,credit_card,3/28/17 8:41
41,992,118,1,credit_card,3/16/17 13:20
53,726,224,2,credit_card,3/20/17 14:09
59,752,534,3,debit,3/21/17 3:20
34,776,122,1,cash,3/14/17 6:37
68,762,136,1,credit_card,3/14/17 23:54
1,811,316,2,debit,3/8/17 22:09
69,987,131,1,cash,3/1/17 8:02
4,844,128,1,debit,3/6/17 8:44
12,813,201,1,debit,3/2/17 10:52
19,888,163,1,debit,3/8/17 3:30
30,772,153,1,debit,3/1/17 4:30
90,844,534,3,debit,3/6/17 3:20
20,841,127,1,credit_card,3/6/17 3:39
19,921,163,1,debit,3/21/17 10:56
94,905,268,2,credit_card,3/22/17 10:43
27,935,169,1,credit_card,3/19/17 17:53
93,741,114,1,credit_card,3/1/17 18:59
30,779,306,2,debit,3/29/17 0:18
71,823,164,1,debit,3/27/17 22:17
4,986,256,2,credit_card,3/11/17 2:50
4,707,128,1,cash,3/23/17 16:34
43,839,362,2,credit_card,3/24/17 2:45
60,844,354,2,debit,3/24/17 12:40
51,773,374,2,cash,3/13/17 14:41
33,770,173,1,debit,3/20/17 12:26
68,918,272,2,debit,3/3/17 19:59
45,786,284,2,cash,3/9/17 18:07
15,740,459,3,credit_card,3/29/17 5:01
95,733,336,2,debit,3/19/17 16:14
75,784,256,2,cash,3/29/17 4:32
2,875,94,1,cash,3/11/17 15:10
31,979,129,1,credit_card,3/20/17 3:58
27,810,338,2,cash,3/17/17 22:34
59,936,178,1,cash,3/17/17 1:31
54,805,266,2,cash,3/28/17 9:54
83,912,258,2,debit,3/26/17 14:26
86,865,520,4,cash,3/16/17 2:19
43,848,181,1,cash,3/30/17 11:02
12,734,402,2,credit_card,3/19/17 8:14
21,976,284,2,cash,3/17/17 10:55
15,989,153,1,credit_card,3/3/17 14:38
64,845,133,1,debit,3/18/17 13:48
6,936,187,1,debit,3/20/17 21:32
65,817,462,3,cash,3/7/17 20:17
66,995,483,3,debit,3/5/17 12:03
56,737,117,1,cash,3/26/17 5:54
27,756,169,1,credit_card,3/5/17 4:42
19,999,489,3,credit_card,3/26/17 21:25
61,924,474,3,debit,3/9/17 3:09
98,827,133,1,credit_card,3/3/17 10:38
78,855,25725,1,credit_card,3/14/17 23:58
31,934,129,1,debit,3/11/17 17:17
97,908,486,3,debit,3/18/17 7:48
42,747,704,2,debit,3/27/17 20:48
85,815,172,1,cash,3/17/17 6:52
43,913,181,1,credit_card,3/26/17 12:34
53,902,112,1,debit,3/26/17 9:23
98,884,399,3,debit,3/19/17 20:58
27,830,338,2,debit,3/18/17 5:20
5,807,284,2,cash,3/1/17 17:51
39,846,268,2,cash,3/1/17 21:16
84,928,306,2,credit_card,3/25/17 19:19
12,800,603,3,debit,3/21/17 11:54
26,790,352,2,debit,3/17/17 23:38
66,768,161,1,credit_card,3/14/17 18:26
87,819,149,1,credit_card,3/14/17 1:42
49,735,387,3,credit_card,3/24/17 14:19
64,788,133,1,credit_card,3/14/17 15:30
30,942,459,3,debit,3/30/17 8:50
91,807,640,4,credit_card,3/30/17 8:36
26,780,176,1,debit,3/27/17 23:27
53,850,224,2,debit,3/15/17 9:15
71,979,492,3,debit,3/4/17 7:32
23,864,312,2,cash,3/25/17 10:51
3,917,296,2,cash,3/16/17 9:42
50,894,193,1,debit,3/17/17 20:04
21,802,426,3,debit,3/14/17 14:30
42,607,704000,2000,credit_card,3/7/17 4:00
98,983,133,1,debit,3/2/17 9:23
23,967,312,2,cash,3/14/17 16:51
82,764,531,3,credit_card,3/27/17 23:29
61,809,158,1,cash,3/5/17 7:59
84,855,306,2,debit,3/12/17 9:22
77,739,312,2,cash,3/26/17 1:45
22,911,438,3,cash,3/25/17 1:21
93,744,228,2,credit_card,3/2/17 17:50
86,792,520,4,debit,3/5/17 0:22
61,723,948,6,credit_card,3/26/17 11:29
51,762,374,2,debit,3/24/17 22:52
75,777,256,2,cash,3/15/17 1:14
88,888,352,2,cash,3/23/17 15:10
87,743,149,1,cash,3/4/17 15:05
79,745,724,4,debit,3/27/17 9:26
7,839,112,1,debit,3/20/17 0:55
44,760,144,1,debit,3/12/17 19:03
77,769,312,2,debit,3/1/17 2:47
12,794,402,2,debit,3/18/17 8:41
22,711,146,1,debit,3/14/17 1:35
43,786,181,1,cash,3/7/17 3:29
97,769,324,2,credit_card,3/24/17 4:42
77,963,468,3,debit,3/27/17 16:38
38,960,190,1,debit,3/8/17 15:58
27,765,169,1,debit,3/22/17 18:41
98,921,266,2,credit_card,3/8/17 12:37
89,845,392,2,credit_card,3/18/17 18:32
69,792,262,2,debit,3/12/17 7:03
32,922,303,3,debit,3/15/17 21:00
58,712,138,1,cash,3/17/17 19:32
36,879,130,1,cash,3/21/17 20:19
13,842,640,4,debit,3/27/17 8:21
83,808,129,1,credit_card,3/11/17 6:21
67,741,131,1,credit_card,3/19/17 0:25
61,999,632,4,credit_card,3/18/17 3:07
74,911,459,3,debit,3/14/17 2:12
98,758,133,1,cash,3/6/17 12:03
10,868,296,2,debit,3/20/17 9:56
29,824,163,1,credit_card,3/25/17 2:56
26,791,352,2,debit,3/12/17 23:22
58,751,276,2,credit_card,3/11/17 14:05
10,793,444,3,cash,3/24/17 14:42
70,895,346,2,debit,3/9/17 21:39
19,727,326,2,debit,3/2/17 23:14
24,868,420,3,cash,3/16/17 17:33
9,995,354,3,debit,3/13/17 1:14
28,715,164,1,cash,3/2/17 12:52
48,722,117,1,debit,3/28/17 7:27
49,928,258,2,debit,3/23/17 21:12
52,820,438,3,debit,3/28/17 9:52
87,801,298,2,cash,3/2/17 6:44
11,873,368,2,cash,3/21/17 23:08
27,962,338,2,cash,3/7/17 11:43
23,703,312,2,cash,3/16/17 13:53
11,971,552,3,credit_card,3/11/17 23:52
27,811,845,5,cash,3/13/17 7:07
75,801,128,1,cash,3/9/17 14:49
45,848,142,1,credit_card,3/17/17 14:00
68,702,408,3,debit,3/28/17 16:57
66,853,161,1,credit_card,3/25/17 13:44
34,773,366,3,debit,3/1/17 4:04
14,817,232,2,cash,3/9/17 9:28
36,818,520,4,cash,3/17/17 22:02
90,843,534,3,credit_card,3/11/17 0:56
19,778,163,1,cash,3/21/17 1:46
74,731,459,3,credit_card,3/28/17 7:46
14,840,116,1,cash,3/2/17 15:51
22,971,292,2,credit_card,3/24/17 2:02
26,941,528,3,debit,3/15/17 9:57
52,793,292,2,debit,3/22/17 8:55
55,815,513,3,credit_card,3/1/17 10:34
15,747,459,3,credit_card,3/28/17 12:18
23,765,624,4,debit,3/29/17 18:57
79,804,181,1,debit,3/22/17 18:22
82,881,354,2,cash,3/9/17 9:16
60,724,177,1,cash,3/22/17 6:33
20,817,127,1,cash,3/28/17 21:08
51,742,374,2,credit_card,3/17/17 17:19
83,943,516,4,cash,3/7/17 23:23
22,862,292,2,credit_card,3/6/17 21:21
59,950,178,1,credit_card,3/20/17 12:16
24,980,280,2,debit,3/8/17 18:46
59,946,178,1,credit_card,3/21/17 11:03
58,907,552,4,credit_card,3/12/17 4:31
98,957,266,2,cash,3/27/17 16:09
32,885,101,1,debit,3/2/17 4:10
39,919,402,3,cash,3/19/17 2:07
93,933,114,1,credit_card,3/6/17 3:28
38,847,760,4,cash,3/25/17 9:48
30,723,459,3,cash,3/26/17 3:56
73,846,330,2,credit_card,3/14/17 4:19
87,754,745,5,debit,3/10/17 21:07
54,826,133,1,credit_card,3/18/17 10:39
9,917,236,2,credit_card,3/8/17 16:17
11,849,184,1,cash,3/7/17 12:30
95,980,672,4,debit,3/12/17 0:00
73,809,495,3,credit_card,3/27/17 11:50
20,745,127,1,credit_card,3/28/17 22:36
35,702,656,4,cash,3/27/17 7:23
69,823,524,4,debit,3/2/17 3:47
36,912,260,2,debit,3/3/17 2:19
15,730,306,2,debit,3/16/17 9:51
37,900,142,1,debit,3/22/17 20:27
61,855,158,1,cash,3/5/17 18:26
97,856,324,2,cash,3/19/17 21:05
35,779,328,2,credit_card,3/17/17 20:45
35,787,328,2,credit_card,3/20/17 18:53
89,808,196,1,debit,3/13/17 4:55
64,774,266,2,cash,3/26/17 22:50
44,836,432,3,debit,3/26/17 16:30
17,825,176,1,cash,3/15/17 13:33
53,706,112,1,debit,3/11/17 13:44
6,834,374,2,debit,3/15/17 9:56
17,713,176,1,credit_card,3/26/17 0:48
49,784,258,2,credit_card,3/11/17 3:07
75,979,128,1,debit,3/23/17 1:35
10,852,296,2,credit_card,3/15/17 2:07
28,854,656,4,debit,3/14/17 23:56
88,915,352,2,credit_card,3/11/17 6:00
65,934,308,2,cash,3/7/17 23:55
69,736,393,3,credit_card,3/18/17 22:56
3,727,296,2,cash,3/17/17 22:23
77,828,468,3,debit,3/14/17 12:32
50,829,386,2,credit_card,3/19/17 11:13
35,768,328,2,debit,3/4/17 21:50
38,994,380,2,credit_card,3/19/17 8:31
46,724,498,3,cash,3/2/17 22:24
39,898,134,1,credit_card,3/3/17 6:57
57,837,147,1,cash,3/22/17 23:12
89,960,588,3,credit_card,3/10/17 19:50
87,792,447,3,debit,3/30/17 2:08
8,849,264,2,debit,3/5/17 7:02
6,738,374,2,cash,3/30/17 10:37
46,999,166,1,cash,3/26/17 19:38
24,958,420,3,debit,3/12/17 1:15
74,749,306,2,cash,3/2/17 11:59
98,951,133,1,debit,3/16/17 2:37
54,980,399,3,credit_card,3/4/17 16:31
86,943,390,3,cash,3/22/17 13:53
4,856,256,2,cash,3/25/17 21:47
13,891,320,2,debit,3/27/17 9:13
55,719,342,2,credit_card,3/13/17 5:12
65,858,154,1,credit_card,3/13/17 18:08
21,794,284,2,credit_card,3/27/17 3:33
83,959,258,2,cash,3/21/17 23:55
40,877,161,1,cash,3/17/17 6:15
36,978,130,1,credit_card,3/10/17 16:55
89,973,196,1,debit,3/15/17 6:07
82,857,354,2,cash,3/26/17 7:09
56,735,117,1,debit,3/3/17 10:36
45,778,284,2,debit,3/24/17 2:18
74,876,153,1,cash,3/29/17 10:00
5,875,142,1,credit_card,3/5/17 15:23
56,814,234,2,cash,3/4/17 21:42
78,709,51450,2,cash,3/27/17 11:04
8,802,132,1,debit,3/25/17 21:44
73,765,330,2,debit,3/21/17 8:19
97,769,162,1,cash,3/5/17 17:18
98,875,532,4,debit,3/17/17 2:28
95,700,168,1,credit_card,3/30/17 23:55
68,833,544,4,debit,3/24/17 7:31
61,953,316,2,debit,3/22/17 21:05
73,925,660,4,cash,3/16/17 2:24
89,781,196,1,debit,3/26/17 20:45
37,700,284,2,cash,3/27/17 21:24
96,839,459,3,cash,3/7/17 18:42
9,891,236,2,credit_card,3/19/17 17:08
86,939,260,2,cash,3/28/17 22:22
40,840,161,1,credit_card,3/27/17 4:02
45,754,710,5,cash,3/4/17 21:59
75,761,256,2,credit_card,3/13/17 10:17
47,900,145,1,credit_card,3/15/17 23:17
4,950,256,2,cash,3/30/17 12:51
25,748,260,2,credit_card,3/5/17 2:57
43,995,362,2,debit,3/4/17 12:35
84,768,306,2,credit_card,3/22/17 13:31
2,893,282,3,debit,3/21/17 12:25
65,787,308,2,credit_card,3/17/17 9:09
49,881,129,1,credit_card,3/7/17 2:59
46,805,166,1,cash,3/16/17 0:20
16,835,156,1,credit_card,3/21/17 18:25
93,756,342,3,debit,3/9/17 6:03
72,861,320,2,debit,3/8/17 3:12
3,826,592,4,credit_card,3/20/17 5:18
48,928,468,4,credit_card,3/24/17 13:27
54,893,266,2,cash,3/9/17 15:14
8,996,528,4,debit,3/9/17 17:26
18,756,624,4,debit,3/30/17 5:01
8,860,264,2,credit_card,3/29/17 7:17
49,781,387,3,cash,3/18/17 22:52
64,929,266,2,credit_card,3/23/17 10:25
34,924,488,4,debit,3/1/17 4:29
53,954,112,1,debit,3/4/17 7:48
42,868,704,2,debit,3/1/17 18:33
78,834,102900,4,debit,3/4/17 4:37
90,849,356,2,debit,3/9/17 0:50
50,757,965,5,debit,3/4/17 7:32
78,707,51450,2,cash,3/26/17 4:38
71,953,328,2,cash,3/9/17 9:51
77,956,468,3,credit_card,3/29/17 23:25
75,748,256,2,credit_card,3/11/17 18:58
58,809,276,2,cash,3/14/17 2:15
22,762,292,2,debit,3/16/17 7:55
23,726,468,3,debit,3/1/17 19:47
96,833,153,1,credit_card,3/13/17 4:58
92,935,90,1,credit_card,3/28/17 2:30
81,735,177,1,cash,3/6/17 22:08
81,895,354,2,cash,3/15/17 7:29
18,958,312,2,credit_card,3/16/17 17:45
53,984,112,1,cash,3/7/17 8:36
2,902,94,1,cash,3/1/17 14:48
57,748,147,1,credit_card,3/4/17 3:59
49,964,129,1,debit,3/13/17 6:16
6,871,561,3,credit_card,3/1/17 22:59
78,935,51450,2,debit,3/18/17 18:57
44,804,288,2,credit_card,3/16/17 3:36
26,774,352,2,credit_card,3/20/17 10:59
100,899,111,1,debit,3/30/17 15:17
13,970,320,2,debit,3/21/17 23:43
60,960,531,3,debit,3/12/17 15:15
59,869,356,2,credit_card,3/29/17 4:35
60,839,177,1,credit_card,3/6/17 14:54
90,845,356,2,credit_card,3/14/17 17:04
5,928,142,1,debit,3/16/17 1:14
84,856,306,2,debit,3/9/17 18:19
51,855,187,1,cash,3/8/17 20:39
1,924,474,3,credit_card,3/16/17 2:31
49,884,258,2,debit,3/7/17 4:55
67,975,262,2,cash,3/22/17 2:22
58,723,414,3,cash,3/1/17 11:18
37,972,142,1,credit_card,3/22/17 14:30
76,950,310,2,credit_card,3/17/17 20:43
31,972,387,3,cash,3/13/17 17:11
17,884,352,2,debit,3/25/17 13:27
57,977,294,2,debit,3/12/17 3:56
94,748,134,1,credit_card,3/8/17 8:14
13,848,320,2,credit_card,3/14/17 7:00
24,841,280,2,cash,3/5/17 16:51
99,782,390,2,cash,3/8/17 8:40
38,739,380,2,credit_card,3/6/17 23:11
79,955,362,2,debit,3/12/17 22:33
76,749,155,1,credit_card,3/8/17 18:29
71,889,492,3,debit,3/11/17 1:05
71,883,328,2,debit,3/5/17 14:39
5,734,284,2,cash,3/30/17 0:54
35,868,492,3,credit_card,3/7/17 17:51
25,712,130,1,credit_card,3/28/17 22:04
97,919,486,3,debit,3/11/17 19:17
9,797,118,1,credit_card,3/17/17 20:12
27,721,338,2,credit_card,3/6/17 20:55
78,861,25725,1,cash,3/17/17 19:36
51,721,187,1,debit,3/2/17 17:05
91,881,160,1,debit,3/1/17 4:32
37,753,710,5,debit,3/15/17 3:06
17,762,704,4,credit_card,3/17/17 17:36
31,783,258,2,credit_card,3/15/17 23:46
41,868,354,3,debit,3/21/17 8:42
56,822,117,1,credit_card,3/8/17 22:05
87,712,149,1,debit,3/15/17 1:08
36,751,130,1,credit_card,3/17/17 14:28
61,824,632,4,credit_card,3/19/17 2:01
60,824,354,2,debit,3/6/17 8:09
6,845,935,5,credit_card,3/16/17 22:24
82,943,531,3,debit,3/24/17 17:58
74,709,306,2,debit,3/16/17 14:18
93,927,114,1,credit_card,3/23/17 9:19
78,915,77175,3,debit,3/25/17 1:19
3,864,148,1,credit_card,3/1/17 3:43
100,799,222,2,credit_card,3/14/17 5:07
10,724,148,1,debit,3/6/17 14:18
8,774,132,1,debit,3/5/17 18:27
58,921,276,2,credit_card,3/15/17 1:32
6,864,187,1,cash,3/2/17 8:25
